,Sybil,id,join_date,num_comment,num_comment_on_own_post,num_friend,num_join_group,num_like_on_own_post,num_own_post,num_post_on_wall,num_reaction,num_share_on_own_post,num_tagged_post,num_used_tags,num_used_tags_commnet,num_user_tags,num_user_tags_comment,is_train
1432,0,100004221854488,2001-01-01,60.0,,0.0,1.0,,,,166.0,,204.0,,,206.0,17.0,TRUE
1433,0,100006273432690,2001-01-01,4.0,,1.0,,,6.0,5.0,,,12.0,28.0,,12.0,,TRUE
1434,0,100010631103474,2001-01-01,,,0.0,1.0,,44.0,1.0,,,7.0,6.0,,7.0,1.0,TRUE
1435,0,100003745589114,2001-01-01,6.0,,0.0,,,,2.0,6.0,,12.0,,,12.0,3.0,TRUE
1436,1,100000210382788,2001-01-01,30.0,,0.0,2.0,,,,128.0,,23.0,,,25.0,,TRUE
1437,1,100000195387244,,4.0,,1.0,,,,1.0,5.0,,5.0,,,5.0,2.0,TRUE
1438,1,100002411986024,2001-01-01,23.0,,0.0,,,,1.0,8.0,,6.0,,,6.0,2.0,TRUE
1439,0,100007086840858,2001-01-01,,,0.0,,,1.0,1.0,1.0,,2.0,3.0,,2.0,,TRUE
1440,0,100004049605825,2001-01-01,,,0.0,,,1.0,1.0,1.0,,1.0,1.0,,4.0,,TRUE
1441,1,100008550159868,,7.0,,2.0,3.0,,,,256.0,,20.0,,,56.0,,TRUE
1442,1,100004945770271,2001-01-01,22.0,,1.0,13.0,,,,518.0,,20.0,,,22.0,6.0,TRUE
1443,1,100002623324107,2001-01-01,10.0,,1.0,1.0,,,,168.0,,23.0,,,23.0,,TRUE
1444,1,100000190825075,,38.0,,0.0,1.0,,,,171.0,,38.0,,,50.0,2.0,TRUE
1445,1,100003713995912,,33.0,,0.0,5.0,,,,916.0,,12.0,,,29.0,5.0,TRUE
1446,1,100003118092260,2001-01-01,10.0,,0.0,3.0,,,,48.0,,69.0,,,84.0,,TRUE
1447,0,561268450,,,,0.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,TRUE
1448,1,1607191233,2001-01-01,4.0,,0.0,1.0,,,,246.0,,12.0,,,12.0,,TRUE
1449,0,100002930639040,2001-01-01,11.0,,0.0,,,,1.0,7.0,,9.0,,,9.0,2.0,TRUE
1450,0,100009514140200,2001-01-01,1.0,,0.0,,,4.0,4.0,,,4.0,8.0,,4.0,,TRUE
1451,0,100006810466745,2001-01-01,,,0.0,,,1.0,1.0,1.0,,1.0,2.0,,1.0,,TRUE
1452,1,100006110955593,2001-01-01,39.0,,7.0,25.0,,,,1061.0,,21.0,,,25.0,,TRUE
1453,1,100009106450509,2001-01-01,19.0,,1.0,34.0,,,,1660.0,,11.0,,,16.0,,FALSE
1454,1,100011660762295,,38.0,,2.0,,,,,2420.0,,27.0,,,32.0,,TRUE
1455,0,100004205739543,2001-01-01,,,0.0,,,4.0,1.0,,,2.0,,,2.0,2.0,TRUE
1456,1,1035041524,2001-01-01,30.0,,0.0,1.0,,,,23.0,,,,,,,TRUE
1457,1,158261097614966,2001-01-01,,,0.0,,,5.0,5.0,,,87.0,,,87.0,,TRUE
1458,0,100001008306872,,85.0,,0.0,7.0,,,,51.0,,,,,,,TRUE
1459,1,100019695582745,2001-01-01,,,0.0,4.0,,8.0,8.0,,,,10.0,,,,TRUE
1460,0,100007867148080,2001-01-01,,,1.0,79.0,,8.0,,62.0,,,,,,,TRUE
1461,1,100014373556833,2001-01-01,,,0.0,,,1.0,1.0,,,3.0,1.0,,3.0,1.0,TRUE
1462,0,100015078885557,2001-01-01,37.0,,0.0,2.0,,,,75.0,,,,,,,TRUE
1463,0,100007693297663,2001-01-01,39.0,,0.0,1.0,,,,19.0,,,,,,,TRUE
1464,1,100004280561117,2001-01-01,,,0.0,,,1.0,1.0,,,39.0,,,39.0,3.0,TRUE
1465,1,100004252537431,2001-01-01,,,0.0,,,28.0,26.0,113.0,,,11.0,,,,TRUE
1466,1,100002616432581,2001-01-01,,,0.0,1.0,,7.0,1.0,,,,,,,,FALSE
1467,1,596559177119987,2001-01-01,,,0.0,,,1.0,1.0,,,11.0,,,11.0,20.0,TRUE
1468,1,100008094906088,2001-01-01,,,0.0,2.0,,13.0,,83.0,,,,,,,TRUE
1469,1,100009858342761,2001-01-01,55.0,,0.0,2.0,,,,59.0,,,,,,,TRUE
1470,1,617322571730292,2001-01-01,,,0.0,,,8.0,9.0,,,404.0,,,404.0,1.0,TRUE
1471,1,100004042411352,2001-01-01,,,1.0,2.0,,11.0,,,,35.0,12.0,,35.0,,FALSE
1472,1,100006432771051,,34.0,,0.0,1.0,,,,48.0,,,,,,,TRUE
1473,1,480378888650347,2001-01-01,,,0.0,,,1.0,1.0,,,43.0,,,43.0,,TRUE
1474,1,180731528803206,2001-01-01,,,0.0,,,1.0,1.0,,,84.0,,,84.0,1.0,TRUE
1475,1,100007852152596,2001-01-01,,,0.0,2.0,,11.0,,,,27.0,37.0,,27.0,,TRUE
1476,1,146180105487143,2001-01-01,,,0.0,,,24.0,24.0,,,111.0,227.0,5.0,111.0,7.0,TRUE
1477,1,100009371925817,2001-01-01,,,1.0,,,,2.0,1.0,,5.0,,,5.0,5.0,TRUE
1478,1,100002293870780,,70.0,,0.0,2.0,,,,11.0,,,,,,,TRUE
1479,1,100008181036322,2001-01-01,101.0,,0.0,2.0,,,,14.0,,,,,,,TRUE
1480,1,546319968785748,2001-01-01,,,0.0,,,1.0,1.0,,,8.0,1.0,,8.0,,FALSE
1481,1,100003906723791,2001-01-01,,,0.0,1.0,,5.0,,,,32.0,24.0,,47.0,,FALSE
1482,1,100003840016340,2001-01-01,,,0.0,,,8.0,1.0,,,43.0,10.0,,43.0,,TRUE
1483,1,184984598274439,2001-01-01,,,0.0,,,1.0,2.0,,,36.0,1.0,,38.0,9.0,TRUE
1484,1,100004955347373,2001-01-01,,,0.0,,,1.0,1.0,,,15.0,,,15.0,1.0,FALSE
1485,1,100010561243598,2001-01-01,,,0.0,2.0,,,,37.0,,,,,,,TRUE
1486,1,100002929212323,2001-01-01,,,0.0,5.0,,,,9.0,,,,,,,TRUE
1487,1,100006436188526,2001-01-01,,,1.0,37.0,,,,30.0,,,,,,,TRUE
1488,1,100011100098934,2001-01-01,,,0.0,6.0,,,,7.0,,,,,,,TRUE
1489,1,100004902489371,2001-01-01,,,0.0,3.0,,,,22.0,,,,,,,TRUE
1490,1,100005135401327,2001-01-01,,,0.0,2.0,,,,14.0,,,,,,,TRUE
1491,1,100007607624795,2001-01-01,,,0.0,2.0,,,,11.0,,,,,,,TRUE
1492,1,100004447088958,,,,0.0,2.0,,,,27.0,,,,,,,FALSE
1493,1,100004304713559,2001-01-01,,,0.0,30.0,,,,6.0,,,,,,,TRUE
1494,0,100015813696130,2001-01-01,,,0.0,,,11.0,11.0,,,,4.0,,,,TRUE
1495,1,100004092045108,2001-01-01,,,0.0,2.0,,,,12.0,,,,,,,TRUE
1496,1,100000476514437,,,,0.0,80.0,,,,17.0,,,,,,,TRUE
1497,0,100005893841950,2001-01-01,,,0.0,2.0,,,,11.0,,,,,,,TRUE
1498,1,100001784035523,,,,0.0,2.0,,,,33.0,,,,,,,FALSE
1499,1,100005003167646,2001-01-01,,,0.0,5.0,,,,7.0,,,,,,,TRUE
1500,1,100011030419079,2001-01-01,730.0,,0.0,,,,,6.0,,,,,,,TRUE
1501,1,100006611196732,2001-01-01,,,1.0,24.0,,,,36.0,,,,,,,TRUE
1502,0,100002544483460,2001-01-01,,,0.0,1.0,,,,24.0,,,,,,,TRUE
1503,1,100009514012653,2001-01-01,,,0.0,1.0,,,,28.0,,,,,,,TRUE
1504,1,100005253045137,2001-01-01,,,0.0,1.0,,,,20.0,,,,,,,TRUE
1505,1,100004250611416,2001-01-01,,,0.0,34.0,,,,8.0,,,,,,,TRUE
1506,0,100001919923996,,,,0.0,25.0,,,,21.0,,,,,,,TRUE
1507,0,100005223339936,2001-01-01,,,1.0,2.0,,,,30.0,,,,,,,TRUE
1508,0,100005603822604,2001-01-01,,,0.0,47.0,,,,12.0,,,,,,,TRUE
1509,0,100006980744664,2001-01-01,,,0.0,4.0,,7.0,,,,,,,,1.0,TRUE
1510,0,100006779979213,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1511,0,100015846210805,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1512,1,100002727851874,2001-01-01,,,0.0,,,,,14.0,,,,,,,FALSE
1513,1,100007214118334,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1514,1,100014155445791,,,,0.0,,,,,11.0,,,,,,,FALSE
1515,0,100005850492304,2001-01-01,,,0.0,,,,,23.0,,,,,,,TRUE
1516,1,100002963811683,,,,0.0,,,,,6.0,,,,,,,TRUE
1517,1,100007343617857,2001-01-01,,,0.0,,,,,14.0,,,,,,,TRUE
1518,1,100006042940037,2001-01-01,,,0.0,,,,,8.0,,,,,,,TRUE
1519,1,100001863424929,,,,0.0,,,,,11.0,,,,,,,TRUE
1520,1,100004294871691,2001-01-01,,,0.0,,,,,22.0,,,,,,,TRUE
1521,0,100011637769967,,,,0.0,,,,,19.0,,,,,,,TRUE
1522,1,100006911946046,,,,0.0,,,,,7.0,,,,,,,TRUE
1523,1,100011038779300,2001-01-01,,,0.0,,,,,19.0,,,,,,,TRUE
1524,1,100005037870677,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1525,1,100012510667991,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1526,1,100000066507679,,,,0.0,,,,,6.0,,,,,,,TRUE
1527,1,100007734493475,2001-01-01,,,0.0,,,,,26.0,,,,,,,FALSE
1528,1,100004802312414,2001-01-01,,,0.0,,,,,12.0,,,,,,,TRUE
1529,0,100009557827980,,,,0.0,,,,,17.0,,,,,,,FALSE
1530,1,100007175105838,2001-01-01,,,0.0,,,,,29.0,,,,,,,TRUE
1531,1,100011776311724,,,,0.0,,,,,10.0,,,,,,,TRUE
1532,1,100011278475517,2001-01-01,,,1.0,,,,,15.0,,,,,,,TRUE
1533,1,100011097910196,2001-01-01,,,0.0,,,,,17.0,,,,,,,TRUE
1534,1,100007590855665,,,,0.0,,,,,25.0,,,,,,,TRUE
1535,0,100008067976213,2001-01-01,,,0.0,,,,,10.0,,,,,,,FALSE
1536,0,100011417166655,2001-01-01,,,1.0,,,,,14.0,,,,,,,FALSE
1537,0,100004142281038,2001-01-01,,,0.0,,,,,21.0,,,,,,,TRUE
1538,0,100008773306268,2001-01-01,,,1.0,,,,,10.0,,,,,,,TRUE
1539,1,100004762774790,2001-01-01,,,0.0,,,,,7.0,,,,,,,TRUE
1540,0,100001018547962,,,,0.0,,,,,7.0,,,,,,,TRUE
1541,0,100004006458334,2001-01-01,,,0.0,,,,,11.0,,,,,,,TRUE
1542,0,100004832160240,,,,0.0,,,,,18.0,,,,,,,TRUE
1543,0,100004844268671,2001-01-01,,,0.0,,,,,8.0,,,,,,,FALSE
1544,1,100010283658623,2001-01-01,,,0.0,,,,,12.0,,,,,,,FALSE
1545,0,100005527481721,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1546,1,100011500392101,,,,0.0,,,,,14.0,,,,,,,TRUE
1547,1,100010612020367,,,,0.0,,,,,22.0,,,,,,,FALSE
1548,1,100006532967921,2001-01-01,,,0.0,,,,,15.0,,,,,,,FALSE
1549,1,100006565694162,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1550,0,100009665918888,,,,0.0,,,,,9.0,,,,,,,TRUE
1551,1,100010479618651,2001-01-01,,,1.0,,,,,6.0,,,,,,,FALSE
1552,1,100000550748606,,,,0.0,,,,,6.0,,,,,,,TRUE
1553,0,100004290878389,2001-01-01,,,0.0,,,,,8.0,,,,,,,TRUE
1554,1,100006030486168,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1555,1,100011797680875,2001-01-01,,,0.0,,,,,7.0,,,,,,,TRUE
1556,1,100005118432872,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1557,1,100005196369763,,,,0.0,,,,,12.0,,,,,,,TRUE
1558,0,100004689122917,2001-01-01,,,0.0,,,,,7.0,,,,,,,TRUE
1559,0,100006517504478,2001-01-01,,,0.0,,,,,12.0,,,,,,,TRUE
1560,1,100004113191278,,,,0.0,,,,,20.0,,,,,,,TRUE
1561,0,100004608254032,2001-01-01,,,0.0,,,,,16.0,,,,,,,TRUE
1562,0,100009198014133,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1563,1,100011426731150,2001-01-01,,,0.0,,,,,13.0,,,,,,,TRUE
1564,1,100007252416555,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1565,1,100012401748652,2001-01-01,,,1.0,,,,,21.0,,,,,,,TRUE
1566,1,100011077266923,2001-01-01,,,0.0,,,,,8.0,,,,,,,TRUE
1567,1,100011456197718,2001-01-01,,,0.0,,,,,7.0,,,,,,,TRUE
1568,1,100007271682038,2001-01-01,,,0.0,,,,,6.0,,,,,,,TRUE
1569,1,100005400704083,,,,0.0,,,,,7.0,,,,,,,TRUE
1570,1,100005354682998,2001-01-01,,,0.0,,,,,12.0,,,,,,,TRUE
1571,0,100009426218530,,,,0.0,,,,,6.0,,,,,,,TRUE
1572,0,100004768504588,,,,0.0,,,,,10.0,,,,,,,TRUE
1573,1,100007661505022,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1574,1,100009503903509,2001-01-01,,,1.0,,,,,18.0,,,,,,,TRUE
1575,1,100011447625853,2001-01-01,,,1.0,,,,,18.0,,,,,,,FALSE
1576,1,100002956877851,2001-01-01,,,0.0,,,,,22.0,,,,,,,TRUE
1577,1,100010396000379,,,,0.0,,,,,16.0,,,,,,,TRUE
1578,1,100009290639766,2001-01-01,,,0.0,,,,,9.0,,,,,,,TRUE
1579,1,100004174719565,2001-01-01,,,0.0,,,,,7.0,,,,,,,TRUE
1580,0,100001458164950,,,,0.0,,,,,7.0,,,,,,,TRUE
1581,1,100008612553786,2001-01-01,,,0.0,,,,,7.0,,,,,,,FALSE
1582,0,100006036732375,2001-01-01,,,0.0,,,,,22.0,,,,,,,TRUE
